"BehaviorSpace results (NetLogo 6.0.4)"
"straight-run-trial.nlogo"
"baseline1"
"01/03/2019 08:41:31:731 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio","number-of-collisions","max-nav-error","count mine-contacts"
"2599","259","5186","-1.2359999999999998","-17.303564051489346","0.79","0","1295.2135393827566","158"
"2600","259","5154","-0.8540000000000001","-9.507436352247904","0.86","0","1757.4909312620955","172"
"2602","260","3632","0.042999999999999705","-10.399797365461083","0.735","0","1221.6502373790668","147"
"2601","260","15000","-10.95","-16.894227543895216","0.81","0","1304.7046708991982","162"
"2603","260","5008","-3.733","-38.269281391673715","0.255","0","3061.1837612269824","51"
"2605","260","3649","0.351","-10.524672774671181","0.8","0","1072.495942316449","160"
"2604","260","3640","0.6350000000000002","-5.927681862138217","0.855","0","982.5556056157454","171"
"2606","260","15000","-11.875","-28.634662290701876","0.625","0","1741.0353379583216","125"
"2608","260","3702","-0.20199999999999996","-12.63108956128705","0.7","0","1724.522735760857","140"
"2607","260","15000","-11.825","-24.68055751651309","0.635","0","1761.179736950878","127"
"2609","260","3670","-1.395","-16.805855979063097","0.455","0","1375.7960130884942","91"
"2610","260","3657","-0.8320000000000003","-14.406985555420533","0.565","0","1456.3088044615276","113"
"2613","261","15000","-14.65","-21.391912190875676","0.07","0","2855.3072090556225","14"
"2612","261","15000","-13.925","-21.212009631399084","0.215","0","4717.141244189023","43"
"2614","261","15000","-14.25","-79.80775424090686","0.15","0","5263.959614214468","30"
"2611","261","12522","-10.947000000000001","-18.30492741004778","0.315","0","3803.530380730999","63"
"2616","261","15000","-14.4","-22.863566997143195","0.12","0","2939.7367392194838","24"
"2620","261","15000","-14.25","-22.50840932134993","0.15","0","3291.45505522795","30"
"2615","261","15000","-12.175","-51.98909059502901","0.565","0","3094.35669397426","113"
"2617","261","12739","-12.039000000000001","-21.280130493848816","0.14","0","4404.748830354822","28"
"2618","261","15000","-12.45","-17.768589223893485","0.51","0","5299.234402205442","102"
"2619","261","15000","-11.35","-27.079125577962728","0.73","0","3158.026647139172","146"
"2621","262","15000","-14.75","-83.726059139869","0.05","0","3776.4144407515137","10"
"2622","262","8941","-7.016000000000001","-14.652356368631423","0.385","0","2616.6842344080915","77"
"2623","262","15000","-14.45","-55.677500008525854","0.11","0","5285.591431259636","22"
"2624","262","3721","-3.246","-9.179004628848809","0.095","0","3425.336856700097","19"
"2625","262","3734","-2.234","-10.128788793988738","0.3","0","2784.5928695423063","60"
"2627","262","15000","-14.525","-21.115148255241095","0.095","0","4595.339970635256","19"
"2626","262","15000","-13.95","-39.22964399783331","0.21","0","3254.9846751470636","42"
"2628","262","3741","-2.816","-15.317286202348225","0.185","0","3815.95778745607","37"
"2629","262","13563","-13.363000000000001","-24.093272316710276","0.04","0","4737.898940362551","8"
"2630","262","15000","-13.5","-28.155377716970616","0.3","0","4998.17694909984","60"
"2631","263","2316","-0.46599999999999975","-9.48783720493346","0.37","0","870.0850330796575","74"
"2632","263","2294","-1.2689999999999997","-3.1208227462258957","0.405","1","331.0338787449125","81"
"2633","263","2296","-1.0459999999999998","-6.5523378316084955","0.45","1","448.64670839555913","90"
"2634","263","2298","-0.8230000000000002","-5.193719810577033","0.295","0","277.80243122404477","59"
"2635","263","2284","-0.5339999999999998","-0.8777373376372191","0.35","0","22.206210802309045","70"
"2636","263","2290","-0.3900000000000001","-3.2131144530075963","0.38","0","207.35450620552112","76"
"2637","263","2298","-0.19799999999999995","-1.0950231154254007","0.42","0","67.30846375456026","84"
"2638","263","2328","0.12200000000000033","-9.254438295799726","0.49","0","983.9367909894625","98"
"2639","263","2324","-0.19899999999999984","-8.192546642727276","0.425","0","604.4621238039772","85"
"2640","263","2310","-0.33499999999999996","-4.400004462169776","0.395","0","381.4665092886923","79"
"2641","264","2101","-1.301","-13.369397816565945","0.16","0","2195.927479741917","32"
"2642","264","2112","-0.4870000000000001","-13.120354801289402","0.325","0","1263.928602557697","65"
"2643","264","2123","-0.7230000000000001","-8.761760862147886","0.28","0","2545.8608026803445","56"
"2644","264","15000","-13.675","-27.133176706172797","0.265","0","5588.093363317941","53"
"2645","264","2125","-1.225","-20.0835441838257","0.18","0","1242.3761217031413","36"
"2646","264","2103","-0.6530000000000002","-8.596813288460575","0.29","0","3889.703301727023","58"
"2647","264","2106","-0.8059999999999998","-7.618245248446439","0.26","0","3974.1763587358473","52"
"2648","264","5691","-4.316","-17.85052374842636","0.275","0","5389.39592076371","55"
"2649","264","2117","-0.242","-5.519258482663884","0.375","0","547.9324184219354","75"
"2650","264","2107","-1.6320000000000001","-10.526220396263701","0.095","0","1485.334464621218","19"
"2651","265","4000","0.25","-0.16287240950791793","0.85","0","35.612719523256786","170"
"2652","265","3985","0.11499999999999977","-0.2866987253173113","0.82","0","60.41546920943206","164"
"2653","265","3994","-1.9689999999999999","-2.2314904049848368","0.805","2","16.99583532235402","161"
"2654","265","3979","0.0959999999999992","-1.1523777230357255","0.815","0","155.74221959334812","163"
"2655","265","3991","0.40900000000000025","0.15570920370106095","0.88","0","26.851172454621906","176"
"2656","265","3999","0.07599999999999918","-0.36100715221341473","0.815","0","49.27338083502967","163"
"2657","265","3993","-0.11799999999999988","-0.44848580904775504","0.775","0","29.626270313545767","155"
"2658","265","3985","0.31499999999999995","-0.22102003937657333","0.86","0","67.14525297018167","172"
"2659","265","3979","-0.10400000000000009","-0.8419487774467528","0.775","0","96.46452575235989","155"
"2660","265","3988","0.06200000000000072","-1.3091675851382276","0.81","0","105.54139402710078","162"
"2661","266","15000","-10","-15.97551595041119","1","0","3375.935856463256","200"
"2662","266","6776","-2.3759999999999994","-16.58714798350404","0.88","0","1431.7917205774465","176"
"2663","266","6725","-2.0999999999999996","-18.1753990417401","0.925","0","1305.6953017039475","185"
"2664","266","6844","-2.394","-13.461160160495998","0.89","0","1025.4681357632512","178"
"2665","266","6820","-1.8200000000000003","-6.405883428953316","1","0","2664.6829234920415","200"
"2666","266","6863","-1.8630000000000004","-7.6073509552483705","1","0","502.38949278810026","200"
"2667","266","15000","-10.25","-22.217149677107045","0.95","0","2150.940281545949","190"
"2668","266","15000","-11.05","-29.22127050042967","0.79","0","1326.706877092113","158"
"2669","266","6844","-1.8440000000000003","-6.8801832671517085","1","0","1326.2706722118","200"
"2671","267","2076","1.9490000000000003","-3.8189487599804193","0.805","0","357.90490633439356","161"
"2672","267","2095","2.355","-4.766898171271498","0.89","0","2125.53912031131","178"
"2673","267","2084","1.8160000000000003","-10.317633097007493","0.78","0","1172.0423201472086","156"
"2670","266","15000","-10","-14.498912713957736","1","0","1255.828707106808","200"
"2674","267","2070","2.655","-4.014882451894739","0.945","0","430.74514230433294","189"
"2675","267","2083","2.117","-2.4453169537269153","0.84","0","961.5702438605094","168"
"2676","267","2072","1.5279999999999996","-6.358071392952281","0.72","0","3834.210129631718","144"
"2678","267","2080","1.8450000000000002","-6.442987542914759","0.785","0","674.1042415063583","157"
"2677","267","5550","-1.1499999999999995","-8.063019171913815","0.88","0","2378.5414064804017","176"
"2679","267","2075","1.75","-11.054256775380336","0.765","0","825.4685270438933","153"
"2680","267","2083","2.367","-5.623941741383839","0.89","0","1028.0613444776798","178"
"2681","268","3334","-0.8839999999999999","-5.786083768106639","0.49","0","836.2122627215292","98"
"2682","268","3347","-0.42200000000000015","-7.783882245924472","0.585","0","1605.7963530883962","117"
"2683","268","3348","-0.3730000000000002","-9.204859122314492","0.595","0","790.0464727167523","119"
"2684","268","3339","-2.064","-10.739788593952204","0.255","0","2434.4019758180243","51"
"2686","268","3339","-0.7389999999999999","-6.820529156411759","0.52","0","807.0691302335849","104"
"2685","268","3357","0.3179999999999996","-8.243249970110444","0.735","0","1032.6077257639688","147"
"2687","268","3341","-1.116","-9.550398284908367","0.445","0","720.0807048400354","89"
"2688","268","3336","-0.6109999999999998","-7.317926139998502","0.545","0","386.3308561639865","109"
"2689","268","3355","-0.355","-8.128815264781597","0.6","0","1356.703506229423","120"
"2690","268","3335","-0.43500000000000005","-3.4454213954081854","0.58","0","463.46788162543584","116"
"2693","269","15000","-14.15","-24.653283467229024","0.17","0","4144.863105193652","34"
"2695","269","15000","-13.475","-25.9922390056494","0.305","0","3752.502100569671","61"
"2691","269","15000","-12.325","-24.940348966504455","0.535","0","1662.4799834365183","107"
"2692","269","5982","-1.6820000000000004","-10.010412675067142","0.86","0","917.073126158383","172"
"2694","269","6009","-2.1590000000000003","-7.125893256619289","0.77","0","586.1799722127532","154"
"2696","269","6279","-2.3539999999999996","-10.933462847865407","0.785","0","1966.6179074605398","157"
"2697","269","5975","-1.4499999999999993","-11.457374941224952","0.905","0","836.8831075106847","181"
"2698","269","6009","-3.0840000000000005","-17.910691059672335","0.585","0","4069.8920999449297","117"
"2699","269","15000","-11.2","-22.002918004886943","0.76","0","4201.442253259473","152"
"2700","269","5978","-1.7029999999999994","-16.82502870924735","0.855","0","1049.523400112169","171"
"2701","270","2176","0.04899999999999993","-38.736787595230716","0.445","0","2343.274944871071","89"
"2703","270","3183","-0.5079999999999996","-41.86434581397851","0.535","0","2104.937226680286","107"
"2702","270","10043","-8.668","-45.65946780210532","0.275","0","4237.30158542999","55"
"2704","270","7767","-3.8920000000000003","-17.447139734461757","0.775","0","3500.4010937021444","155"
"2706","270","3998","-1.4980000000000002","-20.44958731179724","0.5","0","2933.4644795918302","100"
"2705","270","15000","-11.825","-31.67795298571958","0.635","0","2498.4594982895255","127"
"2707","270","2249","0.42600000000000016","-30.89288569261381","0.535","0","2998.5219482132384","107"
"2708","270","2186","2.5139999999999993","-6.1902526188573965","0.94","0","1279.125149150802","188"
"2709","270","2172","2.153","-9.901583429588511","0.865","0","1745.484947445749","173"
"2710","270","3371","-1.821","-40.683213567666336","0.31","0","4230.283166053407","62"
"2711","271","10271","-7.371","-17.647559432128915","0.58","0","3129.5074549456585","116"
"2713","271","3793","1.0069999999999997","-8.187391514690468","0.96","0","1349.045492537922","192"
"2712","271","14479","-11.879","-46.89652482644511","0.52","0","2756.9830189031995","104"
"2715","271","15000","-13.425","-20.722518685129494","0.315","0","4183.917954438268","63"
"2714","271","15000","-10.5","-33.48872206691996","0.9","0","4729.2590095519","180"
"2716","271","10626","-9.126","-23.004806280317588","0.3","0","3182.823170609455","60"
"2717","271","3339","1.286","-19.424697559907813","0.925","0","1931.900877871914","185"
"2718","271","3321","1.3540000000000005","-5.879358980328023","0.935","0","1259.0915091084867","187"
"2719","271","10622","-6.0969999999999995","-16.172655578921614","0.905","0","3294.7055594453586","181"
"2721","272","2184","0.7409999999999997","-4.767449169949388","0.585","0","1322.6384678035206","117"
"2720","271","8315","-6.24","-21.485944048656773","0.415","0","3806.434189209372","83"
"2722","272","2153","0.29700000000000015","-3.863218117519898","0.49","0","402.1380494378078","98"
"2723","272","2170","0.5300000000000002","-3.261369535672623","0.54","0","437.91560698453395","108"
"2724","272","2168","0.006999999999999673","-6.327125913189388","0.435","0","2455.556336620818","87"
"2725","272","2167","0.18299999999999983","-6.018938321251233","0.47","0","552.639741375875","94"
"2726","272","2157","1.2430000000000003","-1.9792022039709014","0.68","0","565.3585013663803","136"
"2728","272","2178","0.12200000000000033","-4.154762257823219","0.46","0","1251.6650882642957","92"
"2727","272","2172","0.1779999999999995","-6.458101259984849","0.47","0","671.3755678948643","94"
"2729","272","2165","0.20999999999999996","-9.621238103823636","0.475","0","756.6224188001421","95"
"2730","272","2162","1.1130000000000004","-2.8844115515381783","0.655","0","754.1004218468604","131"
"2731","273","2878","-2.028","-16.14009438866845","0.17","0","1191.351894720687","34"
"2732","273","2859","-0.8839999999999999","-8.768014550208953","0.395","0","607.4081643935938","79"
"2733","273","2879","-2.304","-21.412152877175583","0.115","0","1683.2633660052172","23"
"2734","273","2857","-1.7320000000000002","-8.271269783134201","0.225","0","3007.0336343716167","45"
"2735","273","2860","-1.5349999999999997","-5.517137295507652","0.265","0","2743.6558722058453","53"
"2736","273","2879","-2.4539999999999997","-18.053790492722676","0.085","0","2008.9236406214081","17"
"2741","274","15000","-13.95","-20.04215255983604","0.21","0","3726.1865710744423","42"
"2737","273","15000","-14.4","-36.3458793068151","0.12","0","2590.4224886864495","24"
"2738","273","2865","-1.8900000000000001","-8.652827657936216","0.195","0","1030.754053514204","39"
"2739","273","2861","-1.1360000000000003","-6.7254041991239495","0.345","0","785.9119644852303","69"
"2740","273","2865","-2.29","-8.920732102415114","0.115","0","1210.3937532912696","23"
"2742","274","3153","-1.903","-12.24724535090567","0.25","0","1361.8318131556325","50"
"2743","274","3413","-1.4879999999999998","-10.648444830252306","0.385","0","1400.2244999131415","77"
"2744","274","3329","-1.6040000000000003","-21.654208368442866","0.345","0","2164.18114390979","69"
"2746","274","3168","-1.193","-5.413389351379433","0.395","0","1340.761442630177","79"
"2745","274","15000","-14.575","-22.283670704362194","0.085","0","3169.55807348382","17"
"2747","274","3374","-2.449","-22.64709936653926","0.185","0","2358.7889699129228","37"
"2749","274","3165","-0.69","-7.22962777173327","0.495","0","2146.334183063146","99"
"2748","274","15000","-11.225","-12.605621494878237","0.755","0","5148.329917402953","151"
"2750","274","3155","-2.3049999999999997","-13.09174142247723","0.17","0","1629.5851354565825","34"
"2751","275","7578","-6.6530000000000005","-17.58067580554895","0.185","0","1558.6221512157244","37"
